RNCMPT00001 RNCMPT00291 1.0
RNCMPT00725 RNCMPT00482 1.0
RNCMPT00259 RNCMPT00166 1.0
RNCMPT00217 RNCMPT00763 1.0
RNCMPT00054 RNCMPT00280 1.0
RNCMPT00683 RNCMPT01664 1.0
RNCMPT00119 RNCMPT00814 1.0
RNCMPT00372 RNCMPT00043 1.0
RNCMPT00392 RNCMPT00263 1.0
RNCMPT00169 RNCMPT00062 1.0
RNCMPT00138 RNCMPT00021 1.0
RNCMPT00346 RNCMPT00145 1.0
RNCMPT00003 RNCMPT00270 1.0
RNCMPT00403 RNCMPT00009 1.0
RNCMPT00306 RNCMPT00268 1.0
RNCMPT00774 RNCMPT00064 1.0
RNCMPT00422 RNCMPT00041 1.0
RNCMPT00185 RNCMPT00034 1.0
RNCMPT00058 RNCMPT00127 1.0
RNCMPT00828 RNCMPT00819 1.0
RNCMPT00061 RNCMPT00058 1.0
RNCMPT00016 RNCMPT00474 0.9999999999999999
RNCMPT00142 RNCMPT00169 1.0
RNCMPT00790 RNCMPT00862 1.0
RNCMPT00794 RNCMPT00126 1.0
RNCMPT00149 RNCMPT00126 1.0
RNCMPT00478 RNCMPT00360 1.0
RNCMPT00511 RNCMPT00043 1.0
RNCMPT00215 RNCMPT00246 1.0
RNCMPT00224 RNCMPT00232 1.0
RNCMPT00272 RNCMPT00029 1.0
RNCMPT00235 RNCMPT00268 1.0
RNCMPT00197 RNCMPT00009 1.0
RNCMPT00238 RNCMPT00476 1.0
RNCMPT00698 RNCMPT00241 1.0
RNCMPT00167 RNCMPT00025 0.9999999999999999
RNCMPT00344 RNCMPT00131 1.0
RNCMPT00510 RNCMPT00071 1.0
RNCMPT01672 RNCMPT00165 1.0
RNCMPT00685 RNCMPT00466 1.0
RNCMPT00325 RNCMPT00229 1.0
RNCMPT00743 RNCMPT00478 1.0
RNCMPT00241 RNCMPT00805 1.0
RNCMPT00323 RNCMPT00301 1.0
RNCMPT00351 RNCMPT00368 1.0
RNCMPT00037 RNCMPT00268 1.0
RNCMPT00127 RNCMPT00058 1.0
RNCMPT00093 RNCMPT00013 1.0
RNCMPT00278 RNCMPT00156 1.0
RNCMPT00031 RNCMPT00041 1.0
RNCMPT00166 RNCMPT00004 1.0
RNCMPT00200 RNCMPT00183 1.0
RNCMPT00139 RNCMPT00043 1.0
RNCMPT00171 RNCMPT00043 1.0
RNCMPT00010 RNCMPT00119 0.9999999999999999
RNCMPT00347 RNCMPT00478 1.0
RNCMPT00808 RNCMPT00150 1.0
RNCMPT00262 RNCMPT00343 1.0
RNCMPT00017 RNCMPT00123 1.0
RNCMPT00370 RNCMPT00157 1.0
RNCMPT00186 RNCMPT00239 1.0
RNCMPT00800 RNCMPT00066 1.0
RNCMPT00025 RNCMPT00167 1.0
RNCMPT00120 RNCMPT00132 1.0
RNCMPT01674 RNCMPT01672 1.0
RNCMPT00034 RNCMPT00185 1.0
RNCMPT00399 RNCMPT00707 1.0
RNCMPT00064 RNCMPT00774 1.0
RNCMPT00749 RNCMPT00689 1.0
RNCMPT00015 RNCMPT00161 1.0
RNCMPT00165 RNCMPT01672 1.0
RNCMPT00011 RNCMPT00002 1.0
RNCMPT00723 RNCMPT00234 1.0
RNCMPT00630 RNCMPT00053 1.0
RNCMPT00761 RNCMPT00219 1.0
RNCMPT00053 RNCMPT00630 1.0
RNCMPT00707 RNCMPT00245 1.0
RNCMPT00838 RNCMPT00219 1.0
RNCMPT00026 RNCMPT01679 1.0
RNCMPT00220 RNCMPT00206 1.0
RNCMPT00279 RNCMPT00394 1.0
RNCMPT00069 RNCMPT00027 1.0
RNCMPT00801 RNCMPT00352 0.9999999999999999
RNCMPT00482 RNCMPT00725 1.0
RNCMPT00202 RNCMPT00419 0.9999999999999999
RNCMPT00762 RNCMPT00216 1.0
RNCMPT00040 RNCMPT00099 1.0
RNCMPT00152 RNCMPT00173 1.0
RNCMPT00461 RNCMPT00229 1.0
RNCMPT00468 RNCMPT00027 1.0
RNCMPT00129 RNCMPT00727 1.0
RNCMPT00141 RNCMPT00820 1.0
RNCMPT00694 RNCMPT00822 1.0
RNCMPT00474 RNCMPT00016 1.0
RNCMPT00735 RNCMPT00216 1.0
RNCMPT00147 RNCMPT00282 1.0
RNCMPT00289 RNCMPT00288 1.0
RNCMPT00012 RNCMPT00158 1.0
RNCMPT00676 RNCMPT00311 1.0
RNCMPT00268 RNCMPT00306 1.0
RNCMPT00170 RNCMPT00131 1.0
RNCMPT00732 RNCMPT00717 1.0
RNCMPT00145 RNCMPT00071 1.0
RNCMPT00819 RNCMPT00828 0.9999999999999999
RNCMPT00023 RNCMPT00022 1.0
RNCMPT00261 RNCMPT00413 1.0
RNCMPT00022 RNCMPT00023 1.0
RNCMPT00060 RNCMPT00774 1.0
RNCMPT00431 RNCMPT00041 1.0
RNCMPT00505 RNCMPT01679 1.0
RNCMPT00252 RNCMPT00716 1.0
RNCMPT00791 RNCMPT00044 1.0
RNCMPT00156 RNCMPT00278 1.0
RNCMPT00718 RNCMPT00047 1.0
RNCMPT00425 RNCMPT00071 1.0
RNCMPT00265 RNCMPT00044 1.0
RNCMPT00324 RNCMPT00118 1.0
RNCMPT00713 RNCMPT00714 1.0
RNCMPT00177 RNCMPT00342 1.0
RNCMPT00830 RNCMPT00071 1.0
RNCMPT00043 RNCMPT00155 1.0
RNCMPT00020 RNCMPT00161 1.0
RNCMPT00234 RNCMPT00830 1.0
RNCMPT00862 RNCMPT00263 1.0
RNCMPT00076 RNCMPT00683 1.0
RNCMPT01667 RNCMPT00677 1.0
RNCMPT00509 RNCMPT00758 1.0
RNCMPT00148 RNCMPT00165 1.0
RNCMPT00253 RNCMPT00155 1.0
RNCMPT00251 RNCMPT00346 1.0
RNCMPT00178 RNCMPT00027 1.0
RNCMPT00137 RNCMPT00215 1.0
RNCMPT00004 RNCMPT00166 1.0
RNCMPT00813 RNCMPT00229 1.0
RNCMPT00018 RNCMPT00340 1.0
RNCMPT00792 RNCMPT00790 1.0
RNCMPT00341 RNCMPT00434 1.0
RNCMPT00033 RNCMPT00172 1.0
RNCMPT00342 RNCMPT00508 1.0
RNCMPT00717 RNCMPT00732 1.0
RNCMPT00419 RNCMPT01680 1.0
RNCMPT00230 RNCMPT00720 1.0
RNCMPT00007 RNCMPT00203 1.0
RNCMPT00118 RNCMPT00047 1.0
RNCMPT00507 RNCMPT00203 1.0
RNCMPT00751 RNCMPT00732 1.0
RNCMPT00078 RNCMPT00050 1.0
RNCMPT00258 RNCMPT00153 1.0
RNCMPT00203 RNCMPT00507 1.0
RNCMPT00163 RNCMPT00066 1.0
RNCMPT00350 RNCMPT00248 1.0
RNCMPT00155 RNCMPT00153 1.0
RNCMPT00246 RNCMPT00044 1.0
RNCMPT00514 RNCMPT00350 1.0
RNCMPT00059 RNCMPT00216 1.0
RNCMPT01687 RNCMPT00051 1.0
RNCMPT00716 RNCMPT00252 1.0
RNCMPT00239 RNCMPT00186 1.0
RNCMPT00183 RNCMPT00003 1.0
RNCMPT00153 RNCMPT00155 1.0
RNCMPT00712 RNCMPT00714 1.0
RNCMPT00126 RNCMPT00012 1.0
RNCMPT00228 RNCMPT00464 1.0
RNCMPT00380 RNCMPT00157 1.0
RNCMPT00067 RNCMPT00163 1.0
RNCMPT00263 RNCMPT00862 1.0
RNCMPT00394 RNCMPT00279 1.0
RNCMPT00172 RNCMPT00033 1.0
RNCMPT00364 RNCMPT00054 1.0
RNCMPT00032 RNCMPT00132 1.0
RNCMPT00475 RNCMPT00326 1.0
RNCMPT00218 RNCMPT00139 1.0
RNCMPT01660 RNCMPT00830 1.0
RNCMPT00072 RNCMPT00366 1.0
RNCMPT00287 RNCMPT00151 1.0
RNCMPT00820 RNCMPT00760 1.0
RNCMPT00144 RNCMPT00382 1.0
RNCMPT00005 RNCMPT00256 1.0
RNCMPT00814 RNCMPT00132 1.0
RNCMPT00816 RNCMPT00683 1.0
RNCMPT00326 RNCMPT00475 1.0
RNCMPT00249 RNCMPT00830 1.0
RNCMPT00122 RNCMPT00166 1.0
RNCMPT00051 RNCMPT01687 1.0
RNCMPT00050 RNCMPT00099 1.0
RNCMPT01669 RNCMPT00127 1.0
RNCMPT01673 RNCMPT00062 1.0
RNCMPT00255 RNCMPT00501 1.0
RNCMPT00047 RNCMPT00118 1.0
RNCMPT00240 RNCMPT00197 1.0
RNCMPT00066 RNCMPT00163 1.0
RNCMPT00080 RNCMPT00079 1.0
RNCMPT00760 RNCMPT00820 1.0
RNCMPT00469 RNCMPT00423 1.0
RNCMPT00206 RNCMPT00306 1.0
RNCMPT00285 RNCMPT00184 1.0
RNCMPT00434 RNCMPT00341 1.0
RNCMPT00678 RNCMPT00287 1.0
RNCMPT00187 RNCMPT00004 1.0
