RNCMPT00001 0.6196319018404908 0.64 0.6
RNCMPT00725 0.05521472392638037 0.05 0.0
RNCMPT00259 0.012269938650306749 0.0 0.0
RNCMPT00217 0.06134969325153374 0.02 0.0
RNCMPT00054 0.018404907975460124 0.0 0.0
RNCMPT00683 0.049079754601226995 0.03 0.0
RNCMPT00119 0.006134969325153374 0.0 0.0
RNCMPT00372 0.0 0.0 0.0
RNCMPT00392 0.08588957055214724 0.06 0.0
RNCMPT00169 0.5276073619631901 0.52 0.5
RNCMPT00138 0.03067484662576687 0.02 0.0
RNCMPT00346 0.0 0.0 0.0
RNCMPT00003 0.012269938650306749 0.01 0.0
RNCMPT00403 0.0 0.0 0.0
RNCMPT00306 0.04294478527607362 0.03 0.0
RNCMPT00774 0.018404907975460124 0.01 0.0
RNCMPT00422 0.04294478527607362 0.04 0.0
RNCMPT00185 0.3128834355828221 0.33 0.0
RNCMPT00058 0.4294478527607362 0.4 0.3
RNCMPT00828 0.018404907975460124 0.02 0.1
RNCMPT00061 0.08588957055214724 0.07 0.0
RNCMPT00016 0.049079754601226995 0.04 0.0
RNCMPT00142 0.12269938650306748 0.12 0.0
RNCMPT00790 0.018404907975460124 0.0 0.0
RNCMPT00794 0.09202453987730061 0.1 0.0
RNCMPT00149 0.0 0.0 0.0
RNCMPT00478 0.024539877300613498 0.02 0.0
RNCMPT00511 0.1901840490797546 0.08 0.0
RNCMPT00215 0.03680981595092025 0.02 0.0
RNCMPT00224 0.0 0.0 0.0
RNCMPT00272 0.3803680981595092 0.28 0.0
RNCMPT00235 0.0 0.0 0.0
RNCMPT00197 0.0736196319018405 0.07 0.0
RNCMPT00238 0.006134969325153374 0.0 0.0
RNCMPT00698 0.0 0.0 0.0
RNCMPT00167 0.006134969325153374 0.0 0.0
RNCMPT00344 0.03067484662576687 0.0 0.0
RNCMPT00510 0.3006134969325153 0.36 0.3
RNCMPT01672 0.0 0.0 0.0
RNCMPT00685 0.006134969325153374 0.0 0.0
RNCMPT00325 0.0 0.0 0.0
RNCMPT00743 0.0 0.0 0.0
RNCMPT00241 0.06134969325153374 0.04 0.0
RNCMPT00323 0.26993865030674846 0.35 0.8
RNCMPT00351 0.0 0.0 0.0
RNCMPT00037 0.012269938650306749 0.01 0.0
RNCMPT00127 0.11042944785276074 0.07 0.0
RNCMPT00093 0.049079754601226995 0.05 0.0
RNCMPT00278 0.07975460122699386 0.09 0.3
RNCMPT00031 0.08588957055214724 0.07 0.0
RNCMPT00166 0.1656441717791411 0.19 0.3
RNCMPT00200 0.11042944785276074 0.11 0.1
RNCMPT00139 0.26993865030674846 0.24 0.0
RNCMPT00171 0.006134969325153374 0.0 0.0
RNCMPT00010 0.012269938650306749 0.01 0.0
RNCMPT00347 0.0 0.0 0.0
RNCMPT00808 0.0736196319018405 0.03 0.0
RNCMPT00262 0.012269938650306749 0.0 0.0
RNCMPT00017 0.0 0.0 0.0
RNCMPT00370 0.4294478527607362 0.39 0.2
RNCMPT00186 0.7361963190184049 0.73 0.4
RNCMPT00800 0.0 0.0 0.0
RNCMPT00025 0.7668711656441718 0.78 0.8
RNCMPT00120 0.43558282208588955 0.35 0.0
RNCMPT01674 0.1901840490797546 0.23 0.2
RNCMPT00034 0.0 0.0 0.0
RNCMPT00399 0.0 0.0 0.0
RNCMPT00064 0.0 0.0 0.0
RNCMPT00749 0.0 0.0 0.0
RNCMPT00015 0.0 0.0 0.0
RNCMPT00165 0.5276073619631901 0.57 0.5
RNCMPT00011 0.22699386503067484 0.17 0.1
RNCMPT00723 0.1656441717791411 0.11 0.1
RNCMPT00630 0.018404907975460124 0.02 0.0
RNCMPT00761 0.018404907975460124 0.01 0.0
RNCMPT00053 0.012269938650306749 0.01 0.0
RNCMPT00707 0.018404907975460124 0.0 0.0
RNCMPT00838 0.0 0.0 0.0
RNCMPT00026 0.0 0.0 0.0
RNCMPT00220 0.0 0.0 0.0
RNCMPT00279 0.656441717791411 0.58 0.6
RNCMPT00069 0.049079754601226995 0.02 0.0
RNCMPT00801 0.018404907975460124 0.0 0.0
RNCMPT00482 0.5950920245398773 0.62 0.9
RNCMPT00202 0.0 0.0 0.0
RNCMPT00762 0.0 0.0 0.0
RNCMPT00040 0.03067484662576687 0.04 0.1
RNCMPT00152 0.25153374233128833 0.2 0.0
RNCMPT00461 0.3067484662576687 0.26 0.2
RNCMPT00468 0.15337423312883436 0.1 0.0
RNCMPT00129 0.006134969325153374 0.0 0.0
RNCMPT00141 0.012269938650306749 0.0 0.0
RNCMPT00694 0.006134969325153374 0.0 0.0
RNCMPT00474 0.03067484662576687 0.01 0.0
RNCMPT00735 0.5030674846625767 0.53 0.8
RNCMPT00147 0.03067484662576687 0.04 0.0
RNCMPT00289 0.15337423312883436 0.14 0.1
RNCMPT00012 0.5950920245398773 0.59 0.4
RNCMPT00676 0.012269938650306749 0.01 0.0
RNCMPT00268 0.0 0.0 0.0
RNCMPT00170 0.0 0.0 0.0
RNCMPT00732 0.049079754601226995 0.02 0.0
RNCMPT00145 0.024539877300613498 0.03 0.0
RNCMPT00819 0.0 0.0 0.0
RNCMPT00023 0.6319018404907976 0.65 0.7
RNCMPT00261 0.018404907975460124 0.01 0.0
RNCMPT00022 0.5950920245398773 0.53 0.1
RNCMPT00060 0.018404907975460124 0.0 0.0
RNCMPT00431 0.012269938650306749 0.0 0.0
RNCMPT00505 0.0 0.0 0.0
RNCMPT00252 0.006134969325153374 0.0 0.0
RNCMPT00791 0.012269938650306749 0.01 0.0
RNCMPT00156 0.5705521472392638 0.61 0.3
RNCMPT00718 0.049079754601226995 0.05 0.0
RNCMPT00425 0.006134969325153374 0.01 0.0
RNCMPT00265 0.0 0.0 0.0
RNCMPT00324 0.006134969325153374 0.01 0.0
RNCMPT00713 0.08588957055214724 0.09 0.0
RNCMPT00177 0.0 0.0 0.0
RNCMPT00830 0.5460122699386503 0.57 0.7
RNCMPT00043 0.25153374233128833 0.18 0.1
RNCMPT00020 0.12883435582822086 0.09 0.0
RNCMPT00234 0.006134969325153374 0.0 0.0
RNCMPT00862 0.0 0.0 0.0
RNCMPT00076 0.5337423312883436 0.49 0.6
RNCMPT01667 0.1411042944785276 0.12 0.0
RNCMPT00509 0.0 0.0 0.0
RNCMPT00148 0.012269938650306749 0.0 0.0
RNCMPT00253 0.06748466257668712 0.06 0.0
RNCMPT00251 0.0 0.0 0.0
RNCMPT00178 0.012269938650306749 0.0 0.0
RNCMPT00137 0.0 0.0 0.0
RNCMPT00004 0.07975460122699386 0.09 0.1
RNCMPT00813 0.294478527607362 0.24 0.1
RNCMPT00018 0.0 0.0 0.0
RNCMPT00792 0.0 0.0 0.0
RNCMPT00341 0.07975460122699386 0.04 0.0
RNCMPT00033 0.0 0.0 0.0
RNCMPT00342 0.0 0.0 0.0
RNCMPT00717 0.012269938650306749 0.0 0.0
RNCMPT00419 0.2085889570552147 0.18 0.0
RNCMPT00230 0.0 0.0 0.0
RNCMPT00007 0.03067484662576687 0.0 0.0
RNCMPT00118 0.012269938650306749 0.02 0.0
RNCMPT00507 0.0 0.0 0.0
RNCMPT00751 0.006134969325153374 0.01 0.0
RNCMPT00078 0.049079754601226995 0.05 0.0
RNCMPT00258 0.018404907975460124 0.02 0.0
RNCMPT00203 0.0 0.0 0.0
RNCMPT00163 0.06748466257668712 0.03 0.0
RNCMPT00350 0.0 0.0 0.0
RNCMPT00155 0.10429447852760736 0.04 0.0
RNCMPT00246 0.1656441717791411 0.11 0.0
RNCMPT00514 0.0 0.0 0.0
RNCMPT00059 0.0 0.0 0.0
RNCMPT01687 0.4723926380368098 0.41 0.2
RNCMPT00716 0.018404907975460124 0.0 0.0
RNCMPT00239 0.7361963190184049 0.73 0.4
RNCMPT00183 0.0 0.0 0.0
RNCMPT00153 0.18404907975460122 0.15 0.0
RNCMPT00712 0.19631901840490798 0.14 0.4
RNCMPT00126 0.0 0.0 0.0
RNCMPT00228 0.5766871165644172 0.59 0.7
RNCMPT00380 0.147239263803681 0.16 0.0
RNCMPT00067 0.012269938650306749 0.01 0.0
RNCMPT00263 0.0 0.0 0.0
RNCMPT00394 0.6625766871165644 0.58 0.6
RNCMPT00172 0.12883435582822086 0.11 0.0
RNCMPT00364 0.0 0.0 0.0
RNCMPT00032 0.25153374233128833 0.27 0.2
RNCMPT00475 0.0 0.0 0.0
RNCMPT00218 0.0 0.0 0.0
RNCMPT01660 0.4233128834355828 0.43 0.1
RNCMPT00072 0.0 0.0 0.0
RNCMPT00287 0.04294478527607362 0.02 0.0
RNCMPT00820 0.4539877300613497 0.54 0.4
RNCMPT00144 0.018404907975460124 0.0 0.0
RNCMPT00005 0.36809815950920244 0.38 0.3
RNCMPT00814 0.5828220858895705 0.63 0.4
RNCMPT00816 0.018404907975460124 0.01 0.0
RNCMPT00326 0.0 0.0 0.0
RNCMPT00249 0.012269938650306749 0.01 0.0
RNCMPT00122 0.24539877300613497 0.26 0.0
RNCMPT00051 0.05521472392638037 0.04 0.0
RNCMPT00050 0.15337423312883436 0.11 0.0
RNCMPT01669 0.0 0.0 0.0
RNCMPT01673 0.3558282208588957 0.41 0.1
RNCMPT00255 0.2147239263803681 0.17 0.0
RNCMPT00047 0.15950920245398773 0.23 0.7
RNCMPT00240 0.0 0.0 0.0
RNCMPT00066 0.27607361963190186 0.19 0.0
RNCMPT00080 0.4171779141104294 0.47 0.6
RNCMPT00760 0.049079754601226995 0.04 0.1
RNCMPT00469 0.0 0.0 0.0
RNCMPT00206 0.0 0.0 0.0
RNCMPT00285 0.8895705521472392 0.86 0.8
RNCMPT00434 0.07975460122699386 0.04 0.0
RNCMPT00678 0.0 0.0 0.0
RNCMPT00187 0.09202453987730061 0.08 0.0
RNCMPT00462 0.0 0.0 0.0
RNCMPT00062 0.5276073619631901 0.52 0.5
RNCMPT00027 0.03680981595092025 0.01 0.0
RNCMPT00396 0.4723926380368098 0.39 0.2
RNCMPT00464 0.012269938650306749 0.0 0.0
RNCMPT00681 0.0 0.0 0.0
RNCMPT00360 0.006134969325153374 0.0 0.0
RNCMPT01680 0.0 0.0 0.0
RNCMPT00282 0.5153374233128835 0.53 0.6
RNCMPT00070 0.0 0.0 0.0
RNCMPT00219 0.006134969325153374 0.01 0.0
RNCMPT00714 0.006134969325153374 0.0 0.0
RNCMPT00280 0.3006134969325153 0.28 0.1
RNCMPT00223 0.03067484662576687 0.01 0.0
RNCMPT00143 0.0736196319018405 0.07 0.0
RNCMPT00331 0.05521472392638037 0.02 0.0
RNCMPT00134 0.0 0.0 0.0
RNCMPT00414 0.39263803680981596 0.39 0.5
RNCMPT00343 0.3619631901840491 0.33 0.2
RNCMPT01671 0.2085889570552147 0.2 0.2
RNCMPT00002 0.006134969325153374 0.0 0.0
RNCMPT00237 0.024539877300613498 0.0 0.0
RNCMPT00739 0.294478527607362 0.3 0.0
RNCMPT00500 0.05521472392638037 0.05 0.0
RNCMPT00212 0.12883435582822086 0.07 0.0
RNCMPT00009 0.0 0.0 0.0
RNCMPT00281 0.03067484662576687 0.02 0.0
RNCMPT00257 0.3374233128834356 0.31 0.1
RNCMPT00283 0.3067484662576687 0.35 0.4
RNCMPT00366 0.0 0.0 0.0
RNCMPT00226 0.0 0.0 0.0
RNCMPT00754 0.0 0.0 0.0
RNCMPT00173 0.3619631901840491 0.29 0.2
RNCMPT00157 0.17177914110429449 0.12 0.0
RNCMPT00677 0.04294478527607362 0.04 0.0
RNCMPT00805 0.04294478527607362 0.03 0.0
RNCMPT00131 0.012269938650306749 0.01 0.0
RNCMPT00079 0.5950920245398773 0.53 0.5
RNCMPT00013 0.12269938650306748 0.12 0.0
RNCMPT01664 0.0 0.0 0.0
RNCMPT00270 0.294478527607362 0.25 0.1
RNCMPT00254 0.03067484662576687 0.02 0.0
RNCMPT00349 0.0736196319018405 0.06 0.0
RNCMPT00417 0.0 0.0 0.0
RNCMPT00382 0.006134969325153374 0.0 0.0
RNCMPT00245 0.06748466257668712 0.06 0.1
RNCMPT00158 0.006134969325153374 0.0 0.0
RNCMPT00209 0.0 0.0 0.0
RNCMPT00689 0.0 0.0 0.0
RNCMPT00301 0.03067484662576687 0.03 0.0
RNCMPT00340 0.3006134969325153 0.22 0.0
RNCMPT00637 0.2392638036809816 0.19 0.0
RNCMPT00513 0.018404907975460124 0.02 0.0
RNCMPT00768 0.03680981595092025 0.02 0.0
RNCMPT00123 0.38650306748466257 0.53 0.7
RNCMPT00430 0.12269938650306748 0.12 0.0
RNCMPT00345 0.10429447852760736 0.08 0.0
RNCMPT00418 0.018404907975460124 0.03 0.0
RNCMPT00793 0.0 0.0 0.0
RNCMPT00470 0.04294478527607362 0.02 0.0
RNCMPT00695 0.006134969325153374 0.0 0.0
RNCMPT00229 0.3803680981595092 0.33 0.1
RNCMPT00216 0.17791411042944785 0.26 0.4
RNCMPT00311 0.006134969325153374 0.0 0.0
RNCMPT00121 0.09202453987730061 0.07 0.1
RNCMPT00045 0.0 0.0 0.0
RNCMPT00150 0.049079754601226995 0.04 0.0
RNCMPT00041 0.006134969325153374 0.01 0.0
RNCMPT00715 0.03680981595092025 0.03 0.0
RNCMPT00236 0.4539877300613497 0.46 0.4
RNCMPT00049 0.06134969325153374 0.03 0.0
RNCMPT00465 0.0 0.0 0.0
RNCMPT00205 0.0 0.0 0.0
RNCMPT00184 0.656441717791411 0.67 0.8
RNCMPT00090 0.012269938650306749 0.01 0.0
RNCMPT00822 0.1165644171779141 0.09 0.0
RNCMPT00412 0.049079754601226995 0.04 0.0
RNCMPT01670 0.03067484662576687 0.02 0.0
RNCMPT00821 0.0 0.0 0.0
RNCMPT00175 0.13496932515337423 0.1 0.0
RNCMPT00096 0.4294478527607362 0.4 0.1
RNCMPT00720 0.018404907975460124 0.0 0.0
RNCMPT00784 0.018404907975460124 0.0 0.0
RNCMPT00044 0.0 0.0 0.0
RNCMPT00146 0.0736196319018405 0.04 0.0
RNCMPT00831 0.0 0.0 0.0
RNCMPT00758 0.05521472392638037 0.02 0.0
RNCMPT01679 0.0 0.0 0.0
RNCMPT00818 0.754601226993865 0.77 0.8
RNCMPT00501 0.006134969325153374 0.0 0.0
RNCMPT00180 0.4662576687116564 0.6 0.7
RNCMPT00687 0.006134969325153374 0.0 0.0
RNCMPT00773 0.006134969325153374 0.0 0.0
RNCMPT00460 0.0 0.0 0.0
RNCMPT00467 0.006134969325153374 0.0 0.0
RNCMPT00757 0.0 0.0 0.0
RNCMPT00329 0.0 0.0 0.0
RNCMPT00368 0.0 0.0 0.0
RNCMPT00413 0.0 0.0 0.0
RNCMPT00065 0.08588957055214724 0.05 0.0
RNCMPT00352 0.006134969325153374 0.0 0.0
RNCMPT00151 0.3496932515337423 0.36 0.4
RNCMPT00727 0.012269938650306749 0.01 0.0
RNCMPT00508 0.11042944785276074 0.11 0.0
RNCMPT00284 0.09202453987730061 0.06 0.0
RNCMPT00787 0.06748466257668712 0.06 0.0
RNCMPT00014 0.012269938650306749 0.0 0.0
RNCMPT00421 0.0 0.0 0.0
RNCMPT00160 0.0 0.0 0.0
RNCMPT00291 0.20245398773006135 0.24 0.2
RNCMPT00471 0.018404907975460124 0.0 0.0
RNCMPT00416 0.25766871165644173 0.17 0.0
RNCMPT00168 0.4601226993865031 0.51 0.8
RNCMPT00691 0.0 0.0 0.0
RNCMPT00476 0.0 0.0 0.0
RNCMPT00164 0.0 0.0 0.0
RNCMPT00225 0.0 0.0 0.0
RNCMPT00029 0.147239263803681 0.2 0.5
RNCMPT00692 0.0 0.0 0.0
RNCMPT00159 0.0 0.0 0.0
RNCMPT00288 0.4233128834355828 0.41 0.2
RNCMPT00789 0.024539877300613498 0.0 0.0
RNCMPT00741 0.006134969325153374 0.0 0.0
RNCMPT00432 0.018404907975460124 0.01 0.0
RNCMPT00423 0.03067484662576687 0.03 0.0
RNCMPT00140 0.018404907975460124 0.0 0.0
RNCMPT01677 0.7730061349693251 0.67 0.6
RNCMPT00008 0.49693251533742333 0.54 0.2
RNCMPT00006 0.0 0.0 0.0
RNCMPT00182 0.0 0.0 0.0
RNCMPT00161 0.0 0.0 0.0
RNCMPT00615 0.012269938650306749 0.01 0.0
RNCMPT00199 0.0 0.0 0.0
RNCMPT00623 0.04294478527607362 0.02 0.0
RNCMPT00024 0.13496932515337423 0.11 0.0
RNCMPT00181 0.0 0.0 0.0
RNCMPT00232 0.4539877300613497 0.46 0.4
RNCMPT00071 0.6625766871165644 0.69 0.4
RNCMPT00503 0.34355828220858897 0.34 0.3
RNCMPT01685 0.4601226993865031 0.48 0.2
RNCMPT00021 0.012269938650306749 0.01 0.0
RNCMPT00763 0.006134969325153374 0.01 0.0
RNCMPT00684 0.12883435582822086 0.09 0.0
RNCMPT00056 0.0 0.0 0.0
RNCMPT00099 0.03680981595092025 0.01 0.0
RNCMPT00776 0.12883435582822086 0.08 0.1
RNCMPT00256 0.0 0.0 0.0
RNCMPT00132 0.4539877300613497 0.45 0.1
RNCMPT00075 0.0 0.0 0.0
RNCMPT00788 0.0 0.0 0.0
RNCMPT00081 0.3803680981595092 0.38 0.2
RNCMPT00688 0.012269938650306749 0.01 0.0
RNCMPT00466 0.12269938650306748 0.15 0.1
RNCMPT00133 0.006134969325153374 0.0 0.0
RNCMPT00248 0.06748466257668712 0.02 0.0
RNCMPT00433 0.06748466257668712 0.04 0.0
