RNCMPT00001 0.9461796939019929 0.9024918963840792
RNCMPT00725 0.23141142940851933 0.19845082371155406
RNCMPT00259 -0.7312717084406826 -0.7951959851560362
RNCMPT00217 -0.6046306809471993 -0.6072373797734106
RNCMPT00054 0.052941233736159395 -0.08189438407785524
RNCMPT00683 0.6931278287271174 0.6562048238748175
RNCMPT00119 0.09302681837093968 0.06804827861513578
RNCMPT00372 -0.8395049157527882 -0.8625306738184803
RNCMPT00392 -0.3698508487198309 -0.4005983337860379
RNCMPT00169 0.4959051604007034 0.44043810867118344
RNCMPT00138 -0.6039770852736009 -0.6533131076723385
RNCMPT00346 -0.37913445941998786 -0.3842388695537495
RNCMPT00003 0.9207144297451543 0.8168445446040037
RNCMPT00403 -0.8320849760822979 -0.8411277297371362
RNCMPT00306 -0.7878843486782029 -0.8297580224165509
RNCMPT00774 -0.7564421374836257 -0.8123974646371152
RNCMPT00422 -0.6105061735420322 -0.6810616286109513
RNCMPT00185 0.5159727540721473 0.4505562787164905
RNCMPT00058 0.49493789206847544 0.39776874664597217
RNCMPT00828 0.03892298648411242 0.05726606083398143
RNCMPT00061 0.03657956284545524 0.0035915805471575355
RNCMPT00016 -0.1009463860878086 -0.1347393746621079
RNCMPT00142 0.07536147552251626 0.040137731257635124
RNCMPT00790 -0.6511363708116008 -0.7041068090560698
RNCMPT00794 -0.4570761042461657 -0.5771073924837659
RNCMPT00149 -0.7583341445861786 -0.8246318620308853
RNCMPT00478 -0.3929770255159622 -0.4934246351657824
RNCMPT00511 -0.16174349255575587 -0.2698268497391204
RNCMPT00215 -0.48458217705216655 -0.5515210248769498
RNCMPT00224 -0.5169579102189481 -0.5708032851240792
RNCMPT00272 0.023117016919740777 -0.040233562912664445
RNCMPT00235 -0.8053824016514926 -0.8374921402794683
RNCMPT00197 -0.7236535906500233 -0.7720664010778868
RNCMPT00238 0.05040314868351797 0.0003537875693692498
RNCMPT00698 -0.26121134581742944 -0.3439178083295348
RNCMPT00167 0.9501881275941306 0.943525493355332
RNCMPT00344 -0.3405984478884421 -0.33644464805689334
RNCMPT00510 0.24553756952480862 0.11064034688876842
RNCMPT01672 -0.5138285677234155 -0.5846858174477146
RNCMPT00685 -0.6438961700038558 -0.6629409088461692
RNCMPT00325 -0.6183246267221656 -0.6309222788532164
RNCMPT00743 -0.7634275924791408 -0.8081423219566727
RNCMPT00241 0.7205779737268987 0.6768759918820129
RNCMPT00323 1.1708983701363682 1.102533707571824
RNCMPT00351 -0.7320104139794398 -0.7800857798068155
